"u_userid","u_username","u_name","u_email","u_password","u_usertype"
1739,"name1739","username1739","email1739@email.com","password1739","user"
1740,"name1740","username1740","email1740@email.com","password1740","user"
1741,"name1741","username1741","email1741@email.com","password1741","artist"
1742,"name1742","username1742","email1742@email.com","password1742","user"
1743,"name1743","username1743","email1743@email.com","password1743","user"
1744,"name1744","username1744","email1744@email.com","password1744","artist"
1745,"name1745","username1745","email1745@email.com","password1745","artist"
1746,"name1746","username1746","email1746@email.com","password1746","artist"
1747,"name1747","username1747","email1747@email.com","password1747","artist"
1748,"name1748","username1748","email1748@email.com","password1748","user"
1749,"name1749","username1749","email1749@email.com","password1749","user"
1750,"name1750","username1750","email1750@email.com","password1750","user"
1751,"name1751","username1751","email1751@email.com","password1751","artist"
1752,"name1752","username1752","email1752@email.com","password1752","user"
1753,"name1753","username1753","email1753@email.com","password1753","artist"
1754,"name1754","username1754","email1754@email.com","password1754","user"
1755,"name1755","username1755","email1755@email.com","password1755","user"
1756,"name1756","username1756","email1756@email.com","password1756","user"
1757,"name1757","username1757","email1757@email.com","password1757","user"
1758,"name1758","username1758","email1758@email.com","password1758","artist"
1759,"name1759","username1759","email1759@email.com","password1759","user"
1760,"name1760","username1760","email1760@email.com","password1760","user"
1761,"name1761","username1761","email1761@email.com","password1761","artist"
1762,"name1762","username1762","email1762@email.com","password1762","artist"
1763,"name1763","username1763","email1763@email.com","password1763","user"
1764,"name1764","username1764","email1764@email.com","password1764","user"
1765,"name1765","username1765","email1765@email.com","password1765","artist"
1766,"name1766","username1766","email1766@email.com","password1766","artist"
1767,"name1767","username1767","email1767@email.com","password1767","user"
1768,"name1768","username1768","email1768@email.com","password1768","artist"
1769,"name1769","username1769","email1769@email.com","password1769","user"
1770,"name1770","username1770","email1770@email.com","password1770","artist"
1771,"name1771","username1771","email1771@email.com","password1771","artist"
1772,"name1772","username1772","email1772@email.com","password1772","user"
1773,"name1773","username1773","email1773@email.com","password1773","artist"
1774,"name1774","username1774","email1774@email.com","password1774","user"
1775,"name1775","username1775","email1775@email.com","password1775","artist"
1776,"name1776","username1776","email1776@email.com","password1776","user"
1777,"name1777","username1777","email1777@email.com","password1777","artist"
1778,"name1778","username1778","email1778@email.com","password1778","artist"
1779,"name1779","username1779","email1779@email.com","password1779","artist"
1780,"name1780","username1780","email1780@email.com","password1780","user"
1781,"name1781","username1781","email1781@email.com","password1781","user"
1782,"name1782","username1782","email1782@email.com","password1782","artist"
1783,"name1783","username1783","email1783@email.com","password1783","user"
1784,"name1784","username1784","email1784@email.com","password1784","user"
1785,"name1785","username1785","email1785@email.com","password1785","user"
1786,"name1786","username1786","email1786@email.com","password1786","artist"
1787,"name1787","username1787","email1787@email.com","password1787","artist"
1788,"name1788","username1788","email1788@email.com","password1788","user"
1789,"name1789","username1789","email1789@email.com","password1789","artist"
1790,"name1790","username1790","email1790@email.com","password1790","user"
1791,"name1791","username1791","email1791@email.com","password1791","artist"
1792,"name1792","username1792","email1792@email.com","password1792","user"
1793,"name1793","username1793","email1793@email.com","password1793","artist"
1794,"name1794","username1794","email1794@email.com","password1794","user"
1795,"name1795","username1795","email1795@email.com","password1795","user"
1796,"name1796","username1796","email1796@email.com","password1796","artist"
1797,"name1797","username1797","email1797@email.com","password1797","user"
1798,"name1798","username1798","email1798@email.com","password1798","user"
1799,"name1799","username1799","email1799@email.com","password1799","artist"
1800,"name1800","username1800","email1800@email.com","password1800","artist"
1801,"name1801","username1801","email1801@email.com","password1801","user"
1802,"name1802","username1802","email1802@email.com","password1802","artist"
1803,"name1803","username1803","email1803@email.com","password1803","user"
1804,"name1804","username1804","email1804@email.com","password1804","artist"
1805,"name1805","username1805","email1805@email.com","password1805","user"
1806,"name1806","username1806","email1806@email.com","password1806","user"
1807,"name1807","username1807","email1807@email.com","password1807","user"
1808,"name1808","username1808","email1808@email.com","password1808","artist"
1809,"name1809","username1809","email1809@email.com","password1809","artist"
1810,"name1810","username1810","email1810@email.com","password1810","user"
1811,"name1811","username1811","email1811@email.com","password1811","user"
1812,"name1812","username1812","email1812@email.com","password1812","user"
1813,"name1813","username1813","email1813@email.com","password1813","artist"
1814,"name1814","username1814","email1814@email.com","password1814","user"
1815,"name1815","username1815","email1815@email.com","password1815","artist"
1816,"name1816","username1816","email1816@email.com","password1816","artist"
